user_id,ks_count,ks_rate,dwell_mean,dwell_std,flight_mean,flight_std,digraph_mean,digraph_std,backspace_rate,accuracy,wps,wpm
user1,56,2.897761157395897,0.18903684616088867,0.19326785259761883,0.15889456055381082,0.22804820840879778,0.34959099942987615,0.1884828219548302,0.017857142857142856,88.88888888888889,0.4657116145814834,27.942696874889005
user1,55,2.883509785666891,0.18868777535178444,0.2546099112984784,0.16103980717835603,0.2396778011410711,0.35120000662627043,0.2703546020650334,0.01818181818181818,100.0,0.4718470558364004,28.310823350184023
user1,60,3.440732348718625,0.18718364238739013,0.2018132047799421,0.10520558438058626,0.18717185654765822,0.2940328848564019,0.18053942544378124,0.05,88.88888888888889,0.5161098523077938,30.966591138467628
user1,69,3.0917192933546986,0.19427664038063824,0.18438683650966345,0.13106751792571125,0.26070899040834167,0.32683291154749256,0.25420290243913435,0.08695652173913043,88.88888888888889,0.40326773391583026,24.196064034949817
user1,112,4.772840687883072,0.15902488520651153,0.139103716507893,0.15660276412963867,0.23279147521137722,0.2106613640312676,0.20821193728896042,0.25892857142857145,88.88888888888889,0.38353184099060394,23.011910459436237
user1,53,3.1919433803306356,0.19411819835878769,0.22777540030305646,0.12146230844350961,0.16541762999374582,0.3174646496772766,0.17792674086679183,0.0,100.0,0.5420281211882212,32.521687271293274
user1,59,3.0663787328394534,0.18786002417742195,0.1591300553075134,0.14064130289801235,0.23024437745409215,0.3297855031901392,0.20108223503026404,0.03389830508474576,100.0,0.4677526880602556,28.065161283615335
user1,65,3.4812483604420534,0.17327225391681378,0.14977636150928522,0.11576197668910027,0.19253010276352053,0.2895640805363655,0.16185505010568166,0.09230769230769231,88.88888888888889,0.4820190037535151,28.921140225210905
user1,58,3.1231316177364823,0.2114521676096423,0.2292807388272532,0.1106469756678531,0.18825256097733054,0.3238605867352402,0.19758836808549013,0.034482758620689655,100.0,0.48462387171772997,29.077432303063798
user1,6,5.201120420854312,0.25501260757446287,0.3630370945870941,-0.046429991722106934,0.2567363244329065,0.22109041213989258,0.15152339992655076,0.0,0.0,7.801680631281467,468.100837876888
user1,58,2.0269222203936264,0.19008424364287277,0.22227589473308781,0.30859520560816717,0.9447097925381718,0.4998803389699836,0.9309340709409146,0.017241379310344827,77.77777777777779,0.3145224135093558,18.871344810561347
user1,59,3.3461863554383338,0.17770444740683344,0.16425760787826027,0.12323190014937828,0.2005861142344799,0.30225687191404144,0.18387503052848592,0.05084745762711865,77.77777777777779,0.5104352067617798,30.626112405706788
user1,62,3.00473002580783,0.18014954366991598,0.16002713405620284,0.15516166608841692,0.27501136108087865,0.33804277904698105,0.22672625245439,0.06451612903225806,100.0,0.4361704876172656,26.17022925703594
user1,53,3.3137044786415624,0.1935523680920871,0.23648366278949468,0.11030593743691078,0.21926789060794755,0.30598114545528704,0.2017543105620417,0.03773584905660377,33.33333333333333,0.5627045341089445,33.76227204653667
user1,58,3.2639545100628755,0.16810003231311665,0.13610975304685116,0.1407026951773125,0.19691836599280416,0.3101228831107156,0.148730071576275,0.034482758620689655,100.0,0.5064756998373428,30.388541990240565
user1,56,3.3399461362090874,0.18301177024841309,0.17554613323743593,0.11851051503961736,0.20724980329161136,0.30311116305264557,0.1511743656991212,0.017857142857142856,100.0,0.5367770576050319,32.20662345630191
user1,53,3.42649975376159,0.17849948721111947,0.16458124816647252,0.11552320535366352,0.21628155730180765,0.2955230291073139,0.18476692967929068,0.0,100.0,0.5818584487519681,34.91150692511809
user1,54,3.4114845923988164,0.17291934843416568,0.15128161696828654,0.12247624487247107,0.20088485303380063,0.2977023034725549,0.16248116784453065,0.0,88.88888888888889,0.5685807653998027,34.11484592398816
user1,55,3.669519597396645,0.17732085314663973,0.1630665470206446,0.0969572420473452,0.1979540508937828,0.2753250731362237,0.18465613210307238,0.0,88.88888888888889,0.60046684321036,36.028010592621605
user1,57,3.2055342858421985,0.1672726932324861,0.1490203686664404,0.14727149265153067,0.2431892074030536,0.31539002486637663,0.19450383734086593,0.03508771929824561,100.0,0.5061369925013998,30.368219550083985
user1,58,2.8232065071045236,0.1709054790694138,0.14974783792929233,0.18651751468056127,0.27485551469986574,0.35910543642546,0.26723965333367716,0.034482758620689655,77.77777777777779,0.43808376834380536,26.285026100628322
user6,154,0.5950534156316969,0.19596847130434356,0.14168352541818344,1.6908882383038015,4.343864580935942,1.6904748576918458,4.109051400115387,0.2012987012987013,88.88888888888889,0.03477584896548878,2.0865509379293266
user6,100,2.19048737464612,0.139674631988301,0.09742725123644012,0.5027099225058484,0.7585765857882304,0.46013407032899184,0.6696667882748604,0.07,100.0,0.19714386371815082,11.828631823089049
user6,141,2.681022808462354,0.15383972207160845,0.10959826383366528,0.516883134841919,1.5436462096949481,0.37501691579818724,1.1486028020021046,0.05673758865248227,88.88888888888889,0.17112911543376727,10.267746926026037
user6,109,4.311782713128994,0.15421611187504788,0.09839380632844215,0.2814017915725708,0.4161403527036392,0.2329566059289155,0.3312562181583047,0.01834862385321101,11.11111111111111,0.3560187561299169,21.361125367795015
user6,68,2.1194837850568558,0.19910100759085964,0.14929979072346722,0.3373937154638356,0.976791691651494,0.4768987342492858,0.9018175255063982,0.014705882352941176,88.88888888888889,0.2805199127281132,16.831194763686792
user6,196,3.6501709980082038,0.16591706982365362,0.12486752745236375,0.2896636044867685,0.6331997016031276,0.2746582764845628,0.4882774648208598,0.14285714285714285,100.0,0.16760989276568283,10.05659356594097
user6,94,3.400703378328345,0.17889922857284546,0.12838982846452082,0.2598070572998564,0.45264247258426443,0.295657919299218,0.3757959340594831,0.031914893617021274,100.0,0.32559925962718195,19.535955577630915
user6,102,2.7431470472571555,0.17078674832979837,0.11594531414163303,0.3165325379707444,0.6943411003020065,0.36693681348668467,0.5874364439243926,0.0784313725490196,77.77777777777779,0.2420423865226902,14.522543191361411
user6,82,3.044173086492441,0.17989991141147302,0.13184627091210518,0.2467071016629537,0.4198645170524952,0.3305854473584964,0.36052062852148054,0.04878048780487805,100.0,0.3341165582735606,20.046993496413638
user6,70,2.450259633336101,0.17583831772208214,0.12988115134298678,0.2640650953565325,0.548423392406233,0.41239122722459876,0.4817494150066903,0.07142857142857142,88.88888888888889,0.3150333814289273,18.902002885735637
user6,57,2.750024069507354,0.1781195913042341,0.15423930932144064,0.18612112998962402,0.3777658275839616,0.36825925963265554,0.3269426715613524,0.017543859649122806,77.77777777777779,0.43421432676431904,26.05285960585914
user6,78,3.315885199703719,0.18680503039524474,0.14915456354783807,0.20266737435993395,0.3604991137373418,0.30405982438620033,0.29979162459167685,0.02564102564102564,100.0,0.3826021384273522,22.95612830564113
user6,61,1.7731546924137025,0.16800910918439022,0.12643558511641123,0.40255676905314125,0.7150641696720372,0.5717652599016826,0.671316418987311,0.06557377049180328,88.88888888888889,0.26161298740530037,15.696779244318023
user6,59,2.0997890325128568,0.1847750938544839,0.14275059076940919,0.2964884536019687,1.0106066185039941,0.48182836072198276,0.9761370466083797,0.05084745762711865,66.66666666666666,0.3203068015697578,19.21840809418547
user6,61,2.725077663142339,0.17868981271419884,0.12417602844271021,0.2345595909998967,0.5458919443281053,0.3719943523406982,0.46888197976123364,0.0,88.88888888888889,0.4020606388242795,24.12363832945677
user6,55,2.997308555611434,0.1807146419178356,0.14356946735769827,0.15574982431199816,0.3605510051981355,0.3384134990197641,0.2783630556595284,0.01818181818181818,100.0,0.4904686727364165,29.428120364184988
user6,70,2.7773242415712525,0.1719959071188262,0.12829869128906446,0.2043319188631498,0.36592424207852964,0.36504825992860657,0.31402642762783606,0.17142857142857143,55.55555555555556,0.3570845453448753,21.42507272069252
user6,98,2.7864190754120997,0.17904623080108126,0.13242337765945922,0.39400539727046574,0.8473205770722518,0.36162786139655356,0.6760981537424601,0.030612244897959183,88.88888888888889,0.2558956293745806,15.353737762474836
user6,64,2.5785969639859276,0.17039018124341965,0.13516503670340987,0.22086868588886563,0.3888889721612197,0.3925774135286846,0.3394199920947235,0.078125,100.0,0.36261519806052106,21.756911883631265
user6,76,2.256448218428154,0.149518210636942,0.10838683928433768,0.2975715668996175,0.4836452201483891,0.4484593486785889,0.438473240756127,0.13157894736842105,100.0,0.267210973234913,16.03265839409478
user6,70,2.6195245895869266,0.16060154438018798,0.11381714908161755,0.2243521455405415,0.36819653976696076,0.3859688510065493,0.3157671314781137,0.11428571428571428,100.0,0.33679601866117626,20.207761119670575
user6,67,2.5438021383685956,0.1710934852486226,0.13602121823070581,0.22538277235898105,0.43172585972821514,0.3974934130003958,0.3858154521204619,0.08955223880597014,100.0,0.34170476485548296,20.502285891328977
user6,65,4.3705464888816845,0.18122422032886082,0.13646677017319134,0.18392632348196847,0.4240160994656744,0.22762423381209373,0.30930657284858887,0.06153846153846154,44.44444444444444,0.6051525907682332,36.309155446093996
user6,62,1.574767601936751,0.1668403802379485,0.11572063421182208,0.4758489366437568,0.8810768499974195,0.6426707799317407,0.8465175741775762,0.08064516129032258,88.88888888888889,0.2285952970553348,13.715717823320087
user6,67,2.2954342859138714,0.17691687683560955,0.13264983980555864,0.26265069210168085,0.531104576632509,0.4408510345401186,0.47270758094741233,0.08955223880597014,100.0,0.3083419190033559,18.500515140201355
user6,73,2.3749928114362353,0.16227628787358603,0.1223412057056696,0.2611321227651247,0.3939458402470714,0.42601364850997925,0.3483767246113629,0.1232876712328767,100.0,0.2928073329167961,17.568439975007767
user6,109,3.9341975263129108,0.16181597276167436,0.11506813477637969,0.2979876200358073,0.6504955975266882,0.25582746002409196,0.4794962183555246,0.009174311926605505,100.0,0.3248419975854697,19.490519855128184
user6,50,2.4725558528983766,0.17193358898162842,0.12653970027354877,0.23725123794711367,0.5216252879392033,0.40959366486997023,0.4606454758491461,0.04,22.22222222222222,0.44506005352170774,26.703603211302465
user6,53,2.6175822763847467,0.1736442323000926,0.1333994425527439,0.21239514992787287,0.4376582261611423,0.3876382433451139,0.37868668289739166,0.0,100.0,0.4444951035370325,26.66970621222195
user6,80,2.4432301087120734,0.16943974364293765,0.12512375652835636,0.27318929301367867,0.4268383231911008,0.4131494926500924,0.38133300029356143,0.1125,100.0,0.2748633872301082,16.491803233806493
user6,56,2.346214458709318,0.1769320751939501,0.1375715333004274,0.2538189021023837,0.44036309936491125,0.43235200968655674,0.36306957227410547,0.017857142857142856,100.0,0.3770701808639975,22.62421085183985
user6,61,2.3364559556542237,0.17625035223413688,0.13770018108590917,0.2559441049893697,0.4578561775449068,0.43255999088287356,0.4015761955609628,0.04918032786885246,100.0,0.3447230098506232,20.68338059103739
user1,18,0.1348218884911395,0.431624624464247,0.29442352119625775,7.396484417073867,14.76111533086497,7.84690193568959,14.629093669211695,0.0,0.0,0.06741094424556975,4.044656654734185
user3,55,3.8040056853288484,0.14632543217052113,0.11599212713658107,0.11871378510086625,0.18522499107174595,0.2667216724819607,0.15288037404100027,0.01818181818181818,100.0,0.6224736575992661,37.34841945595596
user3,75,3.611550931421567,0.1488261107475527,0.15035999576723078,0.17484209576591117,0.43073781589108057,0.2796848980156151,0.380601465134091,0.0,77.77777777777779,0.43338611177058806,26.003166706235284
user3,68,3.713892941609519,0.1367972633417915,0.12252158413992303,0.13443902357300716,0.2573992639026776,0.27226354115044893,0.2319112993517853,0.10294117647058823,88.88888888888889,0.491544654036554,29.49267924219324
user3,60,3.748502528603534,0.1594509204228719,0.15786333228193494,0.10914129725957321,0.20496363207329796,0.27022379535739705,0.15932751210579532,0.05,88.88888888888889,0.5622753792905301,33.73652275743181
user3,68,2.5103644266676133,0.14339952609118292,0.11715576459595771,0.2587542213610749,0.8653034251945445,0.40342203894657874,0.8474988101488393,0.07352941176470588,100.0,0.332254115294243,19.935246917654577
user3,76,3.6091623353287035,0.11288002795643276,0.07002465676654668,0.17359426323796662,0.2527097099757118,0.28013026555379233,0.22380714388126915,0.11842105263157894,100.0,0.42740080286787274,25.644048172072363
user3,90,0.8390989679864089,0.1273736450034128,0.11042126745640878,1.373662679536002,9.40552426400681,1.204228406541803,8.354814482690557,0.08888888888888889,100.0,0.08390989679864089,5.034593807918453
user3,85,4.135420765413467,0.1322477166081818,0.14761704474684753,0.1393564530781337,0.27530350191503494,0.24382650568371728,0.20223644807753138,0.09411764705882353,100.0,0.43786808104377883,26.27208486262673
user3,78,4.588327120932433,0.11247254761172013,0.09676560184078091,0.1187159470149449,0.17399318936303254,0.21983045726627498,0.14210019984375727,0.10256410256410256,88.88888888888889,0.5294223601075884,31.7653416064553
user3,112,3.9479187278552965,0.1089088846655453,0.08986007237354271,0.16289081667909527,0.2610172273797293,0.25485219611777915,0.23640329627335932,0.1875,100.0,0.3172434692026578,19.034608152159468
user3,55,3.906414464732665,0.12386515736579895,0.10644409745461,0.1580974446966293,0.2877800539869938,0.2594812446170383,0.25933896452744154,0.0,77.77777777777779,0.6392314578653452,38.353887471920714
user3,85,3.013392697152157,0.12187444645425548,0.08840030912283973,0.27638907642925487,0.9366217361744671,0.3351259884380159,0.8371288922118398,0.08235294117647059,100.0,0.3190651091102284,19.143906546613703
user3,79,3.6211871447567496,0.13054134394671466,0.12503731428075923,0.1578265216252575,0.22795937452429468,0.27857483044648784,0.1953456836399811,0.11392405063291139,100.0,0.4125403076305158,24.75241845783095
user3,59,3.7262940372669555,0.13259530067443848,0.10744363901107055,0.1381086727668499,0.21447714597844214,0.27201939040216905,0.17007565842143527,0.05084745762711865,100.0,0.5684177344983491,34.10506406990095
user3,78,4.124068210380407,0.13068317969640095,0.10915976248154795,0.1615973286709543,0.24738953924457277,0.2448906712717824,0.21579572571260067,0.038461538461538464,100.0,0.4758540242746623,28.551241456479737
user3,99,4.024244274195417,0.14476212641087974,0.16444615120623945,0.13848644421424394,0.2739524563427783,0.2502270158456296,0.2174007299478807,0.20202020202020202,100.0,0.36584038856321976,21.950423313793188
user3,72,3.989198473972171,0.12398476733101739,0.1019776911656501,0.12847655256029586,0.19785171195242657,0.2532996963447248,0.1657448956537777,0.125,88.88888888888889,0.49864980924652136,29.91898855479128
user3,63,3.5265837647276004,0.15143848720349765,0.13281532014179023,0.15280421716826303,0.3212659721869783,0.28724720785694735,0.2685900437292427,0.015873015873015872,100.0,0.5037976806753715,30.227860840522286
user3,110,3.5583259548192148,0.1284178392386731,0.10977355607258805,0.2265405237674713,0.6764246393602762,0.28309211380984806,0.5813016909383819,0.1,88.88888888888889,0.29113575993975394,17.468145596385234
user3,137,4.511455749804884,0.13498579482642972,0.1266758474273639,0.1438902530473532,0.28159098896047263,0.2228897091220407,0.23722035706240455,0.22627737226277372,100.0,0.2963730054616347,17.782380327698082
user3,65,2.0902369494937187,0.1259292999903361,0.10087908550014626,0.3802332029504291,1.3170803255596173,0.4851345419883728,1.2550944921197886,0.046153846153846156,100.0,0.28941742377605334,17.3650454265632
user3,66,3.8002532632146884,0.1468259926998254,0.14461227551702607,0.1181038159590501,0.2081024372587516,0.2661969881791335,0.15705364051950063,0.09090909090909091,100.0,0.5182163540747302,31.092981244483813
user3,77,4.786136932416739,0.12341522016832905,0.09226554967393255,0.12231623540159131,0.2318467232723556,0.21126854733416908,0.2019617907215252,0.05194805194805195,100.0,0.5594186024902682,33.56511614941609
user3,103,3.5783228534913527,0.12807895476559558,0.11872663438485874,0.19018297079132823,0.32055342950893506,0.2815796604343489,0.2779123227476351,0.1650485436893204,100.0,0.3126689871982735,18.76013923189641
user3,74,3.429619113415848,0.13986513421342178,0.13450558817967057,0.15379068622850392,0.29202693474317576,0.29470757262347497,0.2534354191653562,0.10810810810810811,100.0,0.4171158381181437,25.02695028708862
user3,85,4.200826549250788,0.12704848631834373,0.1110996263138493,0.11863675055565773,0.2055754841808441,0.24058026926858084,0.17886356210411014,0.12941176470588237,100.0,0.44479339933243645,26.687603959946188
user3,91,4.650464540612245,0.11301759573129508,0.0922023488092026,0.1554371491074562,0.30158571450593236,0.2163596921496921,0.2555158175711416,0.054945054945054944,100.0,0.4599360534671451,27.596163208028706
user3,58,4.000649722153659,0.13573385929239207,0.10191479474649841,0.11622949650413111,0.24104773476375466,0.2530949115753174,0.20683614729708782,0.034482758620689655,100.0,0.6207904741272919,37.24742844763752
user3,53,3.410988247488249,0.13822134935630942,0.12902577071058513,0.15792860434605524,0.29015691892429074,0.2978787009532635,0.25635409618022226,0.0,100.0,0.5792244193847971,34.753465163087824
user1,52,3.992278946514372,0.15342915975130522,0.11337764455573635,0.09895736563439463,0.17038838359736544,0.2537747130674474,0.14868806126237344,0.038461538461538464,22.22222222222222,0.6909713561274875,41.45828136764925
user4,82,2.31773682180586,0.18876831172263786,0.12326995595620903,0.28257178597980076,0.4040123303576823,0.43408070375889907,0.36922696213216766,0.14634146341463414,44.44444444444444,0.2543857487347895,15.263144924087369
user4,84,3.762891813326904,0.17732512950897217,0.11321866238896795,0.19108449762517757,0.3183616568547359,0.2665580611631095,0.28262850268117695,0.047619047619047616,33.33333333333333,0.4031669799993111,24.19001879995867
user4,73,3.8980692154090306,0.17863213255050334,0.12117722629124687,0.18504065016041632,0.2625574101699022,0.2576566669676039,0.24091285285523023,0.0,77.77777777777779,0.48058387587234624,28.835032552340774
user4,76,4.621041829774651,0.17590568420734812,0.1264662538607609,0.13633667386096457,0.22536084911873938,0.21725321133931477,0.20800531808289355,0.0,77.77777777777779,0.5472286377364718,32.833718264188306
user4,63,2.2948424405254624,0.16854899437701115,0.12817809534804248,0.2771085500717163,0.955710087059446,0.44040419978480183,0.9253390906353283,0.06349206349206349,100.0,0.32783463436078036,19.670078061646823
user4,88,3.650468885077263,0.1633210889995098,0.1112660527845026,0.17391529158940391,0.3185390503854205,0.275251021330384,0.2847043585148232,0.03409090909090909,88.88888888888889,0.37334340870108373,22.400604522065024
user4,60,3.1069359243132966,0.18175277170145288,0.1253599958189494,0.1633518384053157,0.27430984715543194,0.3230790324130301,0.2429297541969787,0.0,88.88888888888889,0.4660403886469945,27.96242331881967
user4,83,3.183526013952593,0.17783452833400054,0.12556715428466808,0.1871290420418355,0.2874068695748562,0.3151540814376459,0.2553900821190664,0.14457831325301204,100.0,0.3452016159707631,20.712096958245787
user4,85,3.0017215981870238,0.16095091956002372,0.10991836985601211,0.226203089175017,0.3913641862278178,0.33537425313677105,0.3565202716719496,0.09411764705882353,100.0,0.3178293456903908,19.069760741423448
user4,64,2.882080870986368,0.16428328678011894,0.11562286397885037,0.18558805329459055,0.23577348051691632,0.34906099713037886,0.2018304232868307,0.078125,88.88888888888889,0.405292622482458,24.31755734894748
user4,69,3.4653270119980166,0.16316209300871817,0.10269570855748701,0.14109013510532067,0.21755844179825354,0.29080724014955406,0.19274248679437647,0.057971014492753624,100.0,0.4519991754780021,27.11995052868013
user4,87,2.4860679053165633,0.1517678208467437,0.10381095292079788,0.2646422268431864,0.4208027223329771,0.4048119589339855,0.3949697331419579,0.13793103448275862,100.0,0.2571794384810238,15.430766308861429
user4,72,4.285204373915502,0.17117777860389566,0.13312620787109256,0.12758017961795515,0.22509144036334175,0.2346484190981153,0.1969561536541205,0.0,100.0,0.5356505467394378,32.139032804366266
user4,116,2.6344397679437,0.17769522714142752,0.14701120923927,0.2415973138809204,0.48233443540664805,0.3813488670017408,0.4322624014961195,0.23275862068965517,88.88888888888889,0.20439618889218364,12.263771333531018
user4,109,2.815302210651916,0.17116740170647116,0.1263732587481435,0.25556327331633794,0.39634580951671805,0.35742683984615187,0.3469401925654935,0.14678899082568808,100.0,0.23245614583364443,13.947368750018667
user4,74,2.7779082886470667,0.201829160962786,0.19723004364083235,0.1656841022380884,0.33946250909190384,0.3622057209276173,0.2655604018102776,0.10810810810810811,77.77777777777779,0.3378537107814,20.271222646884
user4,57,2.6537437432450757,0.18722954131009287,0.14722295733593918,0.19298224789755686,0.3634825164236468,0.38123304503304617,0.30963480919752656,0.03508771929824561,100.0,0.41901216998606455,25.140730199163873
user4,75,3.220694792193012,0.15560617731578313,0.12299110482355337,0.1836412458708792,0.31782248427380433,0.3127262270128405,0.2754836518337418,0.13333333333333333,100.0,0.38648337506316144,23.189002503789688
user4,62,2.492185798311461,0.17797560845651933,0.15197007847226066,0.22693888867487672,0.4748056163046303,0.40501053997727693,0.45037672802383605,0.06451612903225806,55.55555555555556,0.3617689062065024,21.706134372390146
user4,71,3.0159004518529975,0.17090831941633083,0.1334314284523921,0.16687047120296594,0.2747867690643273,0.3337563991546631,0.2379156366724191,0.08450704225352113,100.0,0.3822972403757321,22.937834422543926
user4,66,2.140963873741073,0.15163563214815579,0.1133781451875487,0.3198580741882324,0.9693516343614669,0.4731738824110765,0.9454864086993929,0.09090909090909091,100.0,0.29194961914650996,17.5169771487906
user4,59,2.9507329866167917,0.1773429078570867,0.11716930770667405,0.1643413839669063,0.2870870906799098,0.34170859024442474,0.251531948373132,0.05084745762711865,88.88888888888889,0.4501118115178157,27.006708691068944
user4,76,3.505672908189236,0.16286077499389648,0.10367275190088128,0.21383004276840775,0.4234103689041374,0.28654048283894856,0.3755727107153681,0.013157894736842105,77.77777777777779,0.4151454759697779,24.908728558186674
user4,62,2.7536107920233497,0.15676179239826818,0.10014502089461032,0.2097813066889028,0.38764076369204326,0.3661928372304948,0.3696449146824385,0.06451612903225806,100.0,0.3997176956162927,23.983061736977564
user4,54,3.0571187711380183,0.16977628955134638,0.10483557053923778,0.16029756474045087,0.36740920229924257,0.3291715495991257,0.35213514289093306,0.0,77.77777777777779,0.5095197951896697,30.571187711380183
user4,53,2.6884843641658103,0.1695163699815858,0.12359538805326481,0.2063334996883686,0.4298539461493603,0.37638973731261033,0.4084100454386746,0.0,55.55555555555556,0.45653508070740173,27.392104842444105
user4,67,2.9004346786207957,0.16515042598430926,0.11536044563484298,0.184648334980011,0.3527152149408538,0.3471135370659106,0.3193990768197074,0.08955223880597014,11.11111111111111,0.38961062847145017,23.37663770828701
user4,53,2.5332016847358716,0.17799103035117095,0.1189474002898983,0.2209349091236408,0.4279879063292373,0.39906962559773373,0.406545206013327,0.0,88.88888888888889,0.4301663238230725,25.809979429384352
user4,89,3.0808483624115643,0.1629872941351556,0.13232378856803834,0.20357891132957057,0.38574856679042685,0.32625296170061285,0.3435925860689006,0.1797752808988764,100.0,0.31154646361465255,18.692787816879154
user4,90,4.621407384298917,0.15542217920411308,0.09124107029577969,0.17424264320960411,0.2706994324283199,0.21708515520845906,0.24151857068985486,0.0,100.0,0.4621407384298917,27.728444305793502
user4,68,2.474373131278454,0.14522208549358226,0.06855928335144355,0.352770634417264,0.7422866736728104,0.40856810825974194,0.6661111087711435,0.25,0.0,0.32749056149273653,19.64943368956419
user4,2,3.0461891986503034,0.11510825157165527,0.02164912223815918,0.42634153366088867,0,0.5630989074707031,0,0.0,0.0,13.707851393926365,822.4710836355819
user5,72,2.105270214345156,0.16586459333246403,0.14845782855100517,0.4380176199807061,0.49265481367258446,0.48052343852083446,0.4512998069124576,0.013888888888888888,100.0,0.2631587767931445,15.78952660758867
user5,71,2.0907761486870275,0.16594645806721278,0.12016254767170158,0.40690410353920675,0.45739081335880716,0.48400112220219205,0.4201013189944986,0.014084507042253521,100.0,0.2650279625096232,15.901677750577392
user5,80,3.0147399063352838,0.15762402426521732,0.12364567164365123,0.2988110597317035,0.3229122061271284,0.3348995160452927,0.300394603009441,0.0,100.0,0.33915823946271945,20.349494367763167
user5,122,3.6843121238418264,0.17498634945262562,0.13464685021801973,0.3640760801456593,0.5067186590776718,0.2728975981720223,0.39941417856911837,0.0,88.88888888888889,0.27179351733259377,16.307611039955628
user5,104,3.6929709749401836,0.17254924340681596,0.12401626273319644,0.28477736314137775,0.43763565710449776,0.27229688237014327,0.3616175454841418,0.009615384615384616,100.0,0.3195840266775159,19.175041600650953
user5,107,3.4827757737598226,0.16180168065157804,0.10599153044421929,0.3243880271911621,0.4159661480548088,0.28898901084683976,0.35883142453711026,0.0,100.0,0.29294375667138695,17.576625400283216
user5,64,2.8019892706962546,0.17575290302435556,0.14601532022901018,0.26694546354577897,0.3958854414631321,0.3613531059688992,0.34537947157044957,0.0,88.88888888888889,0.3940297411916608,23.641784471499648
user5,128,4.545828553808918,0.16036125096407802,0.13129593876622797,0.275362769762675,0.3986476924127144,0.22109338429969128,0.30934144572868877,0.0078125,88.88888888888889,0.31962857018968954,19.17771421138137
user5,97,4.603233323808875,0.14362386946982525,0.07556058314209503,0.209032882814822,0.2859124180397978,0.2186460793018341,0.25040480202583426,0.0,77.77777777777779,0.4271041228276276,25.626247369657655
user5,72,2.105270214345156,0.16586459333246403,0.14845782855100517,0.4380176199807061,0.49265481367258446,0.48052343852083446,0.4512998069124576,0.013888888888888888,100.0,0.2631587767931445,15.78952660758867
user5,71,2.0907761486870275,0.16594645806721278,0.12016254767170158,0.40690410353920675,0.45739081335880716,0.48400112220219205,0.4201013189944986,0.014084507042253521,100.0,0.2650279625096232,15.901677750577392
user5,80,3.0147399063352838,0.15762402426521732,0.12364567164365123,0.2988110597317035,0.3229122061271284,0.3348995160452927,0.300394603009441,0.0,100.0,0.33915823946271945,20.349494367763167
user5,122,3.6843121238418264,0.17498634945262562,0.13464685021801973,0.3640760801456593,0.5067186590776718,0.2728975981720223,0.39941417856911837,0.0,88.88888888888889,0.27179351733259377,16.307611039955628
user5,104,3.6929709749401836,0.17254924340681596,0.12401626273319644,0.28477736314137775,0.43763565710449776,0.27229688237014327,0.3616175454841418,0.009615384615384616,100.0,0.3195840266775159,19.175041600650953
user5,107,3.4827757737598226,0.16180168065157804,0.10599153044421929,0.3243880271911621,0.4159661480548088,0.28898901084683976,0.35883142453711026,0.0,100.0,0.29294375667138695,17.576625400283216
user5,64,2.8019892706962546,0.17575290302435556,0.14601532022901018,0.26694546354577897,0.3958854414631321,0.3613531059688992,0.34537947157044957,0.0,88.88888888888889,0.3940297411916608,23.641784471499648
