ks_count,ks_rate,dwell_mean,dwell_std,flight_mean,flight_std,backspace_rate,digraph_mean,digraph_std,user_id
293,5.673842891047988,88.71255801946914,10.936433279286685,110.4868768379764,23.465652154706763,0.05157048567445345,115.27026221216754,15.133979057632017,Asna
249,5.470703841179533,93.0715062303097,11.255739276123158,107.66842038128743,16.827430259678184,0.03815056233582976,97.64963897009098,14.317107156158817,Asna
250,6.227847580118356,104.6090490183763,11.471227483287045,128.2275946185131,23.283322630752753,0.048433621023419096,126.91260075241871,17.951259672903475,Asna
229,5.521018778561,84.33969946075165,12.612819156333488,123.5070359030245,20.926047042202395,0.04881361673890118,119.85152427534231,22.319470206454348,Asna
156,5.860351134992289,97.62495351649669,12.989142377741542,121.95689570147317,20.76908581302958,0.037755309682795,105.31617578887686,23.15022804792122,Asna
283,6.325506055666995,106.52516149697806,10.820108068383004,113.21707233161736,23.65364610485043,0.046053948771404105,124.8701029607434,19.060970453131432,Asna
172,6.805013295296538,92.06259491100568,13.490422315833076,97.50545531117697,20.19141934300858,0.04156769729707129,107.19054917220484,15.669359993132787,Asna
153,5.236566608919974,88.68023347241284,10.831187068912355,105.8686094156118,22.674150035212996,0.055381154370039265,123.77797507551227,17.23577186561957,Asna
257,5.67928780805854,88.32323899510916,11.935581149905001,98.58159913017757,19.57552673321292,0.05228228330138905,131.13812228316482,23.004185483341377,Asna
260,5.012305993913852,82.61616283870438,12.119263996845387,113.74813691814413,16.959505136210353,0.043458535599322036,92.91553849637754,16.744083222862336,Asna
270,5.4165559627590945,79.95797047762645,11.174026244379148,91.85262199527598,14.536449851967465,0.07129247112028299,98.59173648161527,13.753470293962476,Asna
293,5.965290744083724,96.05661713671775,13.78525921887381,132.20390791660637,18.8763422930366,0.0475472215405789,131.78095339634152,20.957520398889038,Asna
165,5.820241696372951,80.05792282924466,11.29795886931261,106.06642917817177,20.32035359764867,0.04444672781180984,116.60941077078805,20.699606989352397,Asna
274,6.073206472089474,90.6999383330566,10.650141529515386,113.07032113388973,19.863569532428,0.07093168308930595,128.48055785389562,19.297426052571126,Asna
197,5.2148771010998605,93.71310027490674,12.067664124477416,109.16418917042004,14.003184829382654,0.05927438481558181,114.24778374996998,13.981956458031274,Asna
236,5.884775956943137,86.12511125165389,11.510108579398107,105.64277191157707,19.986162728857458,0.06471491972993157,91.75546482971241,16.865076879765994,Asna
266,6.200950721255285,88.56281840824828,8.592463887866305,113.26678670354723,25.358563063865002,0.034661385950838626,122.92557053247708,17.17328550986652,Asna
177,5.814374610073407,97.52430801196392,13.128515876478104,121.78889733581096,23.470911321104232,0.054390866789295764,128.59886122082645,19.261787564968934,Asna
252,6.100110976271765,94.12522169074201,11.101945259477684,121.4810225145478,17.293077307452464,0.057823503424176616,118.23572355654183,22.258930639519313,Asna
243,6.5906480421887,83.94666891537122,12.316615047442355,105.92572908985821,19.196029461632435,0.06511228433276722,124.4177671723863,16.578990804121894,Asna
258,5.712275836506011,78.13891095473143,10.049489025342599,106.60862078543651,22.45221874187969,0.0560876147222444,90.84080907418291,18.00075455729442,Asna
288,6.829714912795377,77.94472141871813,10.861013293557335,114.53252891233265,15.32725037487075,0.06475949048053509,118.36104594769259,20.60458217343953,Asna
269,6.235598746526567,93.84158285908615,12.123189843361262,108.500616110521,20.24008605632338,0.041366547352606184,110.53684450432687,17.02858310727331,Asna
162,5.585750118316843,90.97521820767327,15.192947413930042,106.90354865225629,17.916643812482537,0.052023061918311936,123.95959624391517,18.379332644600126,Asna
290,6.827085168414361,101.03124305830683,13.90560935691038,133.60285494982605,20.713475523838856,0.029964777079334863,135.47555828714982,17.822966238522813,Asna
164,5.2312343627734466,82.9755787149068,8.862172392368112,105.0343884137087,21.42679026239401,0.055241878428127715,117.83050598960087,13.85879474823163,Asna
218,5.334145761705398,76.7738783333231,11.532709481453637,102.20810648206934,18.104620859543402,0.05760133085375854,103.55059623228284,17.51110102383502,Asna
217,5.886986069467515,91.75214116959005,10.789713697828928,109.77246784434044,18.49781036138398,0.0488245783267187,117.58428107469076,11.386612950254637,Asna
171,4.869965602856161,70.16417780457374,9.86558772284479,108.115439493683,17.848875472777515,0.05197790081941853,116.25902408725648,20.81623330153579,Asna
167,5.930216384147094,97.81039463114875,12.142770556032534,103.757953792214,18.147661008677655,0.03519463487434984,107.49738604545547,16.863725794523187,Asna
168,7.101460421396572,85.32304349494147,13.267805948146998,107.13591003247957,22.227676284768208,0.04868913349312274,104.97336725464672,21.50811749214619,Asna
265,5.283623580512535,83.35179713223538,12.492780453704595,105.34778569299714,20.380985294038712,0.05361921853928844,122.08653914557512,16.427140905879003,Asna
177,6.090553863232272,81.36521079161068,13.343070199047315,104.56092179962577,18.129729592544237,0.053487758940462954,122.11616803414744,22.901769552000104,Asna
292,6.558934419273026,85.23824891149343,12.707769426316176,110.20055630755328,21.01110576950544,0.04166631194050595,102.68240158054172,11.843492713645626,Asna
191,5.435447123633451,83.21262197165419,15.204031857065269,111.59634096790825,15.996342537985509,0.05347708452450957,105.31841545950716,16.141262784189067,Asna
242,5.885968452882607,97.21707461877536,9.82731893736442,111.06366450832047,27.978346829202877,0.05223079742625275,127.53133853698782,18.441353618993467,Asna
197,6.145841531402594,91.59105144199887,10.78950146374704,116.20638353701678,18.0261655277725,0.05665585236313429,127.02176433371362,19.62229360750851,Asna
234,5.759788852160086,94.32516345179027,8.165438591436338,106.07638038861317,13.741315281072316,0.03504939169772795,124.26496762056605,20.427931085714935,Asna
200,5.032904201994115,68.97516592316855,10.481320844163857,122.98576380266547,20.58517258110615,0.04440427713950511,114.5836303346149,12.669592731060362,Asna
288,5.867752665280185,93.40688159800112,12.510896434853523,113.04300363191898,17.637559790610087,0.058978154084105484,126.32188624548053,14.82196041461789,Asna
246,6.401583471445748,84.85730562911412,14.275025390704377,102.01992391032462,23.477441073097573,0.05131485816805453,111.96158056622284,21.895227974866607,Asna
195,5.6671867527525706,91.08603655536007,8.651419569172468,112.4725586926149,18.0219155697026,0.061478126607335634,93.76573731549223,15.314709244987739,Asna
177,5.080944821447793,83.8968887261002,10.62966585836003,98.95078218557633,17.835977234625716,0.05203388240619944,97.23451979485905,18.60272758658646,Asna
289,6.477066512491277,94.76050487158665,16.467746187693425,113.0350036397526,19.741416315381755,0.042464724196426225,110.55222796509385,14.86298401054371,Asna
276,5.698020615204689,88.00618286144716,11.569005729165772,99.75286783522195,21.811756378828974,0.057394126723009475,108.61222898954608,15.241333984098036,Asna
213,5.440464746541417,92.06004410782766,12.853128376646643,106.71849005914962,21.11795809934213,0.03545177514742211,128.8429493448687,22.237435083925114,Asna
196,6.105971968628648,74.40414020083742,9.535794278887558,106.5547022202688,16.53108360141646,0.05714396482630659,129.52639757374192,14.242890240839428,Asna
294,6.554319053024252,78.89716880637721,11.995594202162767,118.14304323322321,14.207259151377006,0.03718930793154168,106.79573257482343,15.684517697757093,Asna
248,6.364610246236513,83.00693343703864,13.518381578453809,110.4265348711555,24.63594293857736,0.04372412463563081,114.57953513976557,20.354735991391877,Asna
185,5.386079286008678,96.66137581008573,10.389139786053365,115.843028433971,16.491723176139757,0.05446322147543064,112.9340360389784,14.83872988332168,Asna
155,6.334968301783096,89.52832980581343,15.33064977993157,110.841443799665,20.810143158395206,0.05268913447678601,114.1471383117449,20.05584700303395,Asna
254,6.521285615752253,81.35594812268414,6.8543679298421845,118.34257105567727,27.114531510656285,0.045947307345506685,96.43794467884135,16.58844095896392,Asna
284,5.819171194536671,82.03166847418589,12.987388515048554,112.09732540287892,15.23056019070141,0.05699196731694888,129.77569789398328,18.258280342454576,Asna
230,6.2064308348637285,78.09800713764841,12.1263863087135,105.41146396238354,25.20614987679963,0.04825827266195042,126.40348120706224,14.385185260792323,Asna
170,6.335877881936452,87.42838276342387,12.707147729355556,121.71755727523656,19.615884053942988,0.03308037350830237,118.23623759729648,15.821263965744976,Asna
202,5.044471610393076,78.76551574008846,12.75872910785272,104.45809396416088,11.963426035874415,0.057848440366081354,115.21049764487658,15.550268683093051,Asna
284,6.022854884839696,86.17036778560049,15.975106438733203,105.69875403025424,19.8462792127278,0.04833072069891435,113.96243322402144,18.690108413792043,Asna
238,6.1578137660975765,92.75814351307149,14.332638447497095,127.37310862918568,19.875203529117293,0.04575226272206909,124.71003659020826,18.38926800766997,Asna
251,5.1597274506324435,89.32401115762814,11.006399523961042,98.99380300556638,18.061138320033475,0.04084843884154074,118.86547126940371,22.19574596280669,Asna
277,5.8980045340360245,95.19226879828994,9.901045977055768,102.27814223100098,21.43058622663197,0.047784638842692,118.77077878132926,17.738505038542478,Asna
166,5.69296003740655,93.08497851167346,11.999618160127428,105.34791359576371,16.011229804483502,0.05685749035274662,116.22694691877119,15.56465643833862,Asna
184,4.830777396237039,80.58736264442506,10.096519754055464,119.69926791396398,20.751582011834557,0.05767317240461227,105.32568375968098,14.55483133095742,Asna
198,6.163481280484537,95.30759463843695,11.893346248176723,114.40998152715731,20.922170971438042,0.05777767389084926,124.03099512671136,13.543416361875131,Asna
221,5.919681980028712,73.76355338388613,6.93196805370423,98.33326669267569,20.545246123710733,0.06797594522434315,106.20858638360168,14.862308210436145,Asna
186,5.737786459359868,84.18532397955657,9.433985815591448,119.42907113732626,24.46237458463153,0.061360486835554284,102.49769574341401,19.76124041346546,Asna
166,6.816720556371259,96.69054569990821,13.863804318307412,117.97628923584394,21.662000633504217,0.03216388870285817,119.3468204738974,16.907087892000735,Asna
240,6.456956022358406,94.61468773593413,13.950536626007212,104.747368650971,22.772034405217948,0.050120531806018255,109.26329270875212,13.567729026738032,Asna
269,5.467771332932419,91.4792781993452,12.078735654985685,124.76638034125611,23.079631290039067,0.050114454390914664,119.27299847927699,18.48992930836155,Asna
226,5.3979122058671924,88.18057580277846,10.386055095817644,100.13176431116246,21.330751458847057,0.053912646599332356,99.53958449648097,17.449323501198624,Asna
173,6.811628837212596,94.71413547795841,10.90733017560165,107.89046583094316,22.029516100150996,0.05379280034365163,131.02393186176508,22.19607019833618,Asna
184,5.338228463610213,87.49033146354434,12.355125195702346,107.85815967135271,18.13408901923586,0.05252884814969899,110.20802329366087,15.996795957945823,Asna
248,6.215488044780208,93.04076189147821,9.908013698398914,108.34430272161104,24.624783654052827,0.03837920487265713,99.85761820548053,12.694772091145563,Asna
209,6.024191622989351,89.42532962704429,14.445845625803006,91.45026367445112,21.21691156986914,0.06561438201803574,106.14513607368214,16.886779416549317,Asna
279,5.611001422319894,95.17689807457823,15.223038200637868,103.50751987996155,24.962288724964786,0.050355764769846253,124.70039968954407,17.042501325533763,Asna
269,6.22205458413526,109.66288229341285,13.781205845317265,105.76996633359354,23.03805143687372,0.046381674629156586,111.83558103655565,20.843756123117863,Asna
204,6.016318287263992,92.1593839046028,12.868583147534991,96.61220220380343,22.030803593599753,0.040179805801697,103.64034904520885,17.85274329741799,Asna
209,5.678441218708196,95.36410566092289,9.366038269246857,107.61328927682159,18.329358598515455,0.04953412729660661,117.71380504623603,15.051904054112374,Asna
186,5.271311676580913,81.50772340617084,12.409931020615113,112.43678350150478,20.41402233673233,0.049720175434697825,120.96910411145477,21.494803239255504,Asna
247,5.080682733274335,78.44008479854669,11.911170393786879,112.60355469547855,17.59487678436391,0.024983001558403457,94.97920391884104,14.500895420786161,Asna
228,5.851971895241894,85.61974202133685,13.764041888589684,102.20036997900675,16.855317234078154,0.05478875538520462,99.50792233749357,18.667119117214312,Asna
174,5.957044710158796,99.99114596966378,10.817117019646325,124.98612970416302,19.42625883604197,0.03722983555029772,116.14903745438465,14.863562264397338,Asna
247,6.052264289981013,82.8840924833137,13.523756781404701,113.96789714317369,23.557149421876375,0.055294134071257224,121.58483357175797,11.681024453045676,Asna
212,5.4711254072497475,89.28477569793628,10.666357632429447,107.08840908889533,25.32861809198369,0.04830280203579622,116.48237588290806,17.01707611646168,Asna
203,6.24687601937363,97.33255500908882,15.340215967980761,112.58376365712677,21.844353946063645,0.03849135490814433,114.73233746642684,20.88901035381192,Asna
168,6.365595457922671,99.2152226302849,13.50111460103793,123.16497131910958,21.734046109288485,0.046443016844289656,122.66604972636281,9.98758864701711,Asna
272,5.253134017212805,94.43359741937863,13.184790116364619,103.96887008913825,18.24657961074823,0.06370540988614132,113.32935193163262,25.0733580999555,Asna
261,6.203442132487729,99.69260705169809,12.260902320481032,102.97303294269447,19.668897791740783,0.049643892638099096,104.07102762662348,17.23077591811882,Asna
209,5.794648308893397,84.96336108212613,11.342320882356384,107.47979761185726,21.108250505071904,0.04000287771330619,102.39969439854457,20.6460647616099,Asna
218,5.167877892040144,90.80736033137734,12.679337488742535,97.01714040207705,20.27610827418609,0.057355830924283736,115.6241545984729,19.52484126629993,Asna
193,5.427409390837552,80.78404810624376,12.898549759985004,112.63144153522049,23.978841065710327,0.06314807871505905,106.04757923293671,17.794318300797354,Asna
283,6.290635836185004,94.23528805049837,14.10759998682291,113.80254727263183,18.578962062663262,0.045855269341641414,124.48051453462935,18.699120458205687,Asna
198,5.9146422616116965,96.06843387768636,12.961811193037791,103.22746326439552,24.667124350427073,0.04499255256243084,103.71544462151148,15.1710578504226,Asna
250,5.719773111125271,83.76219374367012,10.713708968311822,108.72216537464658,19.998580922899787,0.05316047870644287,112.4076179847292,18.929463359396223,Asna
265,4.27750896522203,80.73056952278829,10.725962050484844,105.72498254375184,21.45494983638592,0.05202775048252368,98.87637966560452,17.558325330037515,Asna
292,5.840928383081032,93.5411885338052,10.567706725626564,112.73620346941378,21.504286468752593,0.04045208182869179,119.7556266111244,19.620573162522632,Asna
271,5.600974756924012,87.23269103175882,13.146344459007514,103.87121620873982,21.414462633232265,0.03758244471121608,113.95352517688198,18.420676562357414,Asna
200,6.044881215757491,109.83517305170592,13.76676291500991,126.32641922393577,22.80017388522353,0.054447268181952335,127.83001749919264,24.562767674925396,Asna
193,5.540875096626072,87.58436877258103,9.58219220888473,110.67457474919668,23.87890672655488,0.04922643820179146,110.80020533107658,14.24532508099397,Asna
279,5.134815074073543,83.49091513870164,12.315996500086886,117.97198278965207,28.1983399301362,0.044134149149290994,125.16396849523774,18.524894053007863,Asna
238,5.985583947816067,89.98175994331463,11.092585086298836,99.38137032430298,15.217876745687377,0.056532448832812277,111.91672531052264,16.075610418959762,Asna
268,6.400017814474759,91.12045897841257,10.692993502751955,118.63083163651999,24.746062135668048,0.054945566553228534,122.83821544441085,21.733535054492272,Asna
176,6.638203318458795,98.20341036389932,10.48338424074862,121.12060833824192,17.06265740302485,0.04205400544874945,131.92659161179066,21.537749872846653,Asna
213,6.310382295062112,89.77979925592577,12.41156457967083,118.89490967395626,21.724364438705894,0.06133680478756702,120.66237676566614,20.39476187612605,Asna
226,5.704966130262436,81.05229779783716,10.93516498598953,103.27332045250311,18.200907462554106,0.06771341242267684,108.52782587228798,16.378547234976843,Asna
157,4.9236610367272196,78.98303014401624,9.369824073080629,108.1359728867888,17.407735716201202,0.06288444249318252,103.43329406614464,16.2239776474156,Asna
230,6.8327585672111795,75.68275162478645,7.943630642495142,105.70942372018845,19.954787198100206,0.05690104424764013,118.27411800987292,16.76734545841704,Asna
262,6.820810809548895,95.69004360721733,14.536741360918741,117.5132571568546,19.334594612893113,0.05697816839000005,121.74440621676955,18.92115886418105,Asna
293,5.733043986577087,89.50586851660685,12.157250848176133,116.31898745868044,16.950976628870432,0.04014841967689174,116.58274961190148,26.697930491198292,Asna
280,6.334647875481819,95.92633902302136,10.782637174271699,106.55266782003244,21.451101388521575,0.04002148016755974,124.68121194625002,14.820950205842,Asna
173,5.954512461398892,89.07594669005593,8.901837356699772,111.79194059024252,16.837390451884193,0.05632857914607307,110.53353745177048,13.185060490286926,Asna
207,6.0878225596575275,92.25490261223224,11.528305582362451,118.98336485901083,22.70633460837849,0.04743345883600247,119.18283769575373,23.51680252144149,Asna
219,6.124878824656333,107.73169342392673,11.059728658794542,111.52487737126489,20.501902208685884,0.05420226709474586,125.45361280161364,17.81274527948795,Asna
179,5.441567729276294,81.68898615028607,16.15873827751742,108.37440895881409,21.986064701489706,0.045109225318810765,109.63562492759569,15.252546840336878,Asna
262,4.2991781595340415,64.56860982515394,8.018257050452274,104.6902939136158,17.214983161967734,0.06290563762321175,103.0405376894216,17.961138975718196,Asna
166,5.991706378504963,90.31824892557549,10.30616721834987,108.961849120138,20.797666280419925,0.04450447378869917,100.83769481883074,13.636807708531064,Asna
270,5.6296887473474815,90.54878698660318,13.19297739742985,114.80311548322516,24.742145902288925,0.06276980832198044,107.48707540399606,23.128613616343387,Asna
209,6.363143454860499,88.01852548580581,10.857115340352635,94.42575120651902,18.95432996479524,0.034406167646943916,119.6852789855468,22.072499117317598,Asna
193,5.398230942207006,82.64299216734415,13.070842814152728,105.34722172596432,24.422033136496346,0.045177675212970794,118.41245247133993,17.575020348506325,Asna
248,6.015154574258297,93.28364801853955,12.24646904724867,108.52437924967278,22.78202261348949,0.056502490055783644,124.32416111527387,23.32709717052274,Asna
277,6.6213295995879795,92.78044747001408,12.916317512970892,113.77315026296762,26.309555728644458,0.05363698150342963,121.58949958227336,22.885266036681806,Asna
208,4.341764079628732,85.0072625872393,10.81856765035749,99.81473934795056,13.850196280248944,0.04976766289149634,118.54703667688713,18.519044990571718,Asna
250,5.853625537608146,77.98849211794256,12.617104768928007,116.85176775765844,15.442848563630967,0.04338583107693184,106.7160955767038,15.25668230620224,Asna
174,4.973843410552333,93.92628995084094,13.539799115960506,108.53643083126207,12.611356096868274,0.040035813739976105,125.17073482704751,9.714150621953992,Asna
169,6.298028127134363,84.38546093226839,12.599393994155111,112.04684416711929,25.16115410699654,0.0479705805632463,116.01009533686816,13.232062491643523,Asna
167,5.9768696449524406,91.99233605029536,12.669752548277824,105.60708418073663,21.876723650080557,0.05967466272925011,124.18834857691735,14.304679514428194,Asna
236,5.023862828718149,82.99426209261026,13.678801631565245,111.20971692056789,21.1121054520506,0.06859494807623312,118.03651878565408,19.862235666402846,Asna
178,6.7063213791202525,97.41105829077149,14.482040112825262,127.98203760542307,21.130599351379704,0.03967602980445153,149.065542158226,21.42020138566056,Asna
231,5.72574180979871,85.18742710578367,12.685174514987741,96.92925452466675,20.32559623034944,0.06912954807731753,114.51878035451655,16.212306845387737,Asna
195,5.642698429198973,86.19425016978622,10.940123766226511,113.62510104516664,14.293267409944809,0.05862000050412135,109.04665243639711,18.6744486047007,Asna
179,6.284721107025678,90.68609755859656,8.294297702292404,109.60541399135762,20.087577352706262,0.033947287528674326,108.32544044617852,18.07931434791901,Asna
164,6.255453265621372,94.24972723328844,15.280867948800081,121.64065137540209,11.954910412474916,0.046825614451623185,116.88022460413148,13.24417202825992,Asna
167,5.484970987674398,92.44222939418465,10.224862880346512,105.81462265451998,24.52636396074242,0.044574421798881755,119.2392524969208,12.47111040422612,Asna
163,6.860021491571714,97.2854299703754,14.268483556836719,110.37401058503717,25.409909786652854,0.0467601522450357,124.07576985763309,18.20111896035894,Asna
172,5.953758004228436,91.29755753606311,11.634019779381505,110.39881596243956,18.1628023654793,0.07229731841409548,99.11781110276891,21.260225708217927,Asna
235,5.984292832233494,109.5312251915802,14.811725036323217,124.3214640267257,21.4519740117986,0.04782773841781324,121.1901972253287,20.402708494607424,Asna
177,5.964634070941524,101.2519006119624,14.683013257809922,122.28914121182092,23.63768299460884,0.04729071869842192,115.62490774440026,16.656487355608167,Asna
247,5.627835331235618,82.13972268258007,10.138746641865868,80.31562036306629,14.622584342459636,0.06120840651403167,100.27907832086228,17.609858109358452,Asna
186,5.510780540980085,85.48215794401257,15.817148325778216,112.96631083926192,17.68961770616357,0.04406779815129641,104.39919868548603,18.27807785845188,Asna
184,5.770810687223002,98.32957890012533,11.708445735893802,125.51839091288144,20.167003557005646,0.06785318394224728,117.25351660974249,20.79417999892256,Asna
255,6.012469662052176,92.67056972296213,11.64574637309029,97.00988587106663,15.194613849614292,0.03572863597813759,96.69250955025802,17.67630613197531,Asna
205,6.330805283050004,81.50020910365899,12.293505432355719,115.04814859296589,27.413040172384342,0.035428620870804436,118.34358172902758,24.130097571170914,Asna
199,6.192285720915903,94.00456376800304,13.825206065364998,106.80847664515665,23.084154078071148,0.03626996983114461,120.21431924539495,18.941203397070872,Asna
229,5.803769435879545,83.4914401871422,9.486821493361248,104.1350848236479,16.071741005692907,0.053227974640932485,102.25563078967646,19.581267289600255,Asna
215,5.333254575513764,92.63422456756933,11.95169245047589,102.01972850858071,20.31467925528035,0.028928076526703123,107.86142664228201,22.92921137227835,Asna
273,6.073660536505469,93.8843295566652,13.870618390470293,96.74563893498569,15.085367061029592,0.05210291291086147,110.04197991663528,22.055187642422148,Asna
153,5.271440724612434,72.08365912773304,11.34264429150304,106.94785196478058,18.41143748076908,0.06078879039029739,122.7759059502935,17.205177779034965,Asna
280,5.668232690003072,83.7260398674056,11.337966939827776,105.12954307403409,14.370822043140024,0.07008755386185139,95.05008938687313,18.32644448087339,Asna
265,6.251980015038662,80.8415364371348,12.667436593617584,102.37827540176129,17.997777837586128,0.0636385032493269,103.40448015990802,11.13917275233757,Asna
299,6.034623836765335,88.75847422439237,8.3839394443581,100.51178185840823,17.451595860441557,0.046345304058857756,99.37406076246528,15.39197059288503,Asna
260,6.185977509917264,85.84639006779923,10.778754117102821,106.9721125153464,16.82166419237375,0.03853167917832559,103.28872003835198,15.439811071352057,Asna
176,5.731987639593756,89.14266194363702,8.127719118528153,103.77679507965473,18.176718814408723,0.053415086855368034,108.20651550636573,12.592075740392064,Asna
251,6.135673670215605,71.03412392888474,11.934019580288862,111.3842128932991,18.278533072524194,0.055502024960264414,102.11670888438888,16.50575103319792,Asna
150,4.341554290298118,88.36248397496497,9.057462033566226,97.89628073428115,14.219759721881271,0.035900302969161246,104.2890456689712,14.352446251115724,Asna
174,6.273816122560714,93.13247423654681,15.382319008660593,104.60568410565664,20.213166399385944,0.06132689820519589,127.28965171317381,14.07488295016151,Asna
211,6.585353915436869,91.64287514374298,12.203112797966025,106.75825221685012,18.536241781220895,0.05288219063090324,111.18496321060289,17.591144239376387,Asna
153,6.28964429877523,107.83916206801018,8.493185945016872,112.70038055296256,17.79802844025832,0.055774025775192505,115.82440234678434,20.356303157630926,Asna
291,6.448862531836724,102.08209332477456,8.016708158327912,127.59845225621044,22.300693032185798,0.06077843355745182,112.0001568561933,16.565646274041892,Asna
240,6.185315782248427,97.16381328923129,8.557122345881167,117.61939411981743,20.17078402401856,0.04796218138875453,104.07022331625333,19.640490469860893,Asna
169,5.599964650310045,70.18387965752237,10.658451114616325,95.88822495803385,21.094506590850614,0.0482134483098611,95.56577136740621,14.307494846158455,Asna
266,6.1890498398648175,94.30929393960889,9.629375480081903,119.72017463411143,15.993435645668265,0.05751796465835456,123.34804866026943,26.306449890600963,Asna
260,5.618628288362392,95.839116213779,13.722697948348246,99.07577009345702,19.571766731396036,0.05001999356415088,110.92986750523849,14.913836693693636,Asna
241,6.040765605123821,92.29818222837768,11.491568933091791,98.20338155105246,22.87627518585365,0.053645250379928025,108.67828690286296,17.077810297055148,Asna
296,5.037094115276496,80.02011960933888,13.556439982891199,97.26979454848755,20.41997157520444,0.0446168379713842,108.35473142081942,16.225211031064937,Asna
280,5.4756528550266035,85.63706051223556,11.460078972170132,106.05839150576372,22.1036926471314,0.04534231835141923,139.01692785074474,13.572607154672074,Asna
157,5.497113441860106,87.95594126189805,12.40501885390697,94.8423828587839,20.914111529073885,0.06902907462274169,112.54338439063262,18.962693431255353,Asna
152,6.016996413671878,80.95772919673378,13.896934454665185,114.84489044408741,17.986870138960914,0.051265967102776935,116.22385688102158,17.33715113046628,Asna
283,5.512696141170689,99.01220191893174,9.568402367428417,108.69569150011105,26.375129738308438,0.06127354761642423,119.26700608758858,15.724071393994189,Asna
162,5.859979924159831,87.07304904209471,11.620771587811696,105.58837654521479,15.144791486380067,0.044834892578391676,119.27367666837038,13.418652031316743,Asna
266,5.5332563821527945,89.8151027744619,11.109000330942797,119.29920034135665,21.330193951031482,0.036881968342227886,119.27987990155873,15.505444470828458,Asna
282,5.581027378721672,92.76065122673883,10.104782054146689,102.49389408928401,17.45389094797814,0.04434361251644961,120.47580330896169,19.36709214659113,Asna
264,7.646805288153249,91.51044560146028,13.16680462706182,111.17128953056236,19.37712617076727,0.04369917489744331,116.37493874246323,16.383287739915627,Asna
215,6.377778166012741,83.84419907215378,17.532567313080634,106.04674476138783,20.071768547230903,0.03704658815533965,127.81909888852965,21.22864610174052,Asna
163,5.415673486831051,92.60012268466022,9.935287430407158,121.86952413336215,22.72450006629563,0.05095439038487736,97.21626095075406,15.316976347685408,Asna
233,6.760913245226027,83.5428470787507,13.015761292585731,120.8912927391798,15.712754434853139,0.049920954846267636,121.14536569316692,17.716691263899683,Asna
220,5.281502388342775,79.70143906916445,10.59255807766377,95.8688098173179,16.818801684874394,0.04960293717653022,107.88970617120079,15.419774041568916,Asna
193,4.916647358542009,91.01879058570273,11.753084448733281,108.02478558015892,22.47255399441539,0.03047184469951752,96.85384770301226,18.452727500439355,Asna
263,6.082953415057412,87.195211700887,13.324437235402755,116.48932919773101,21.444830026726066,0.047391715415954175,98.09756298209581,20.30130345449572,Asna
206,5.926697386181524,99.54054535998571,14.454096615653446,127.63122139879036,18.59339889353372,0.04773545415455862,128.0031162398988,19.271786013910308,Asna
229,5.872109861897969,88.44399559366026,11.50552923143124,105.3917926789776,18.106554692891535,0.0647827893571606,101.36982881850376,15.232442869862517,Asna
214,5.254609069010989,82.18765431228123,7.93113429264708,110.2892869011743,16.656068061907895,0.04615449889982084,120.35419222191695,16.085258799826235,Asna
